iso_code,continent,location,month_year,population,monthly_vaccinations_count,cumulative_vaccinations_count
GMB,Africa,Gambia,April 2021,2416664,527160,3837662
GMB,Africa,Gambia,August 2020,2416664,2141298,5978960
GMB,Africa,Gambia,August 2021,2416664,494070,6473030
GMB,Africa,Gambia,December 2020,2416664,866963,7339993
GMB,Africa,Gambia,February 2021,2416664,212275,7552268
GMB,Africa,Gambia,January 2021,2416664,543160,8095428
GMB,Africa,Gambia,July 2020,2416664,2465104,10560532
GMB,Africa,Gambia,July 2021,2416664,1331777,11892309
GMB,Africa,Gambia,June 2020,2416664,2693890,14586199
GMB,Africa,Gambia,June 2021,2416664,1195080,15781279
GMB,Africa,Gambia,March 2020,2416664,1768971,17550250
GMB,Africa,Gambia,March 2021,2416664,86503,17636753
GMB,Africa,Gambia,May 2020,2416664,3102272,20739025
GMB,Africa,Gambia,May 2021,2416664,822811,21561836
GMB,Africa,Gambia,November 2020,2416664,1147304,22709140
GMB,Africa,Gambia,October 2020,2416664,1504133,24213273
GMB,Africa,Gambia,September 2020,2416664,1763916,25977189
GNB,Africa,Guinea-Bissau,April 2020,1967998,26508283,26508283
GNB,Africa,Guinea-Bissau,April 2021,1967998,1959015,28467298
GNB,Africa,Guinea-Bissau,August 2020,1967998,18878116,47345414
GNB,Africa,Guinea-Bissau,August 2021,1967998,356121,47701535
GNB,Africa,Guinea-Bissau,December 2020,1967998,10399090,58100625
GNB,Africa,Guinea-Bissau,February 2021,1967998,5594876,63695501
GNB,Africa,Guinea-Bissau,January 2021,1967998,8244585,71940086
GNB,Africa,Guinea-Bissau,July 2020,1967998,21032621,92972707
GNB,Africa,Guinea-Bissau,July 2021,1967998,782389,93755096
GNB,Africa,Guinea-Bissau,June 2020,1967998,22405528,116160624
GNB,Africa,Guinea-Bissau,June 2021,1967998,600435,116761059
GNB,Africa,Guinea-Bissau,March 2020,1967998,6475596,123236655
GNB,Africa,Guinea-Bissau,March 2021,1967998,4144070,127380725
GNB,Africa,Guinea-Bissau,May 2020,1967998,25272136,152652861
GNB,Africa,Guinea-Bissau,May 2021,1967998,420722,153073583
GNB,Africa,Guinea-Bissau,November 2020,1967998,12115011,165188594
GNB,Africa,Guinea-Bissau,October 2020,1967998,14638603,179827197
GNB,Africa,Guinea-Bissau,September 2020,1967998,16217769,196044966
GNQ,Africa,Equatorial Guinea,April 2020,1402985,137991336,137991336
GNQ,Africa,Equatorial Guinea,April 2021,1402985,1214944,139206280
GNQ,Africa,Equatorial Guinea,August 2020,1402985,90446137,229652417
GNQ,Africa,Equatorial Guinea,August 2021,1402985,3745383,233397800
GNQ,Africa,Equatorial Guinea,December 2020,1402985,38514061,271911861
GNQ,Africa,Equatorial Guinea,February 2021,1402985,11525938,283437799
GNQ,Africa,Equatorial Guinea,January 2021,1402985,25318207,308756006
GNQ,Africa,Equatorial Guinea,July 2020,1402985,103641991,412397997
GNQ,Africa,Equatorial Guinea,July 2021,1402985,8912095,421310092
GNQ,Africa,Equatorial Guinea,June 2020,1402985,112862913,534173005
GNQ,Africa,Equatorial Guinea,June 2021,1402985,7553631,541726636
GNQ,Africa,Equatorial Guinea,March 2020,1402985,83680776,625407412
GNQ,Africa,Equatorial Guinea,March 2021,1402985,1903516,627310928
GNQ,Africa,Equatorial Guinea,May 2020,1402985,129608028,756918956
GNQ,Africa,Equatorial Guinea,May 2021,1402985,5063883,761982839
GNQ,Africa,Equatorial Guinea,November 2020,1402985,49835884,811818723
GNQ,Africa,Equatorial Guinea,October 2020,1402985,64480099,876298822
GNQ,Africa,Equatorial Guinea,September 2020,1402985,74964307,951263129
GRC,Europe,Greece,April 2020,10423056,1927063,1927063
GRC,Europe,Greece,April 2021,10423056,72220085,74147148
GRC,Europe,Greece,August 2020,10423056,1046906,75194054
GRC,Europe,Greece,August 2021,10423056,129094990,204289044
GRC,Europe,Greece,December 2020,10423056,111659,204400703
GRC,Europe,Greece,February 2020,10423056,613358,205014061
GRC,Europe,Greece,February 2021,10423056,16046972,221061033
GRC,Europe,Greece,January 2020,10423056,234113,221295146
GRC,Europe,Greece,January 2021,10423056,3210691,224505837
GRC,Europe,Greece,July 2020,10423056,1285896,225791733
GRC,Europe,Greece,July 2021,10423056,296966647,522758380
GRC,Europe,Greece,June 2020,10423056,1471965,524230345
GRC,Europe,Greece,June 2021,10423056,211804829,736035174
GRC,Europe,Greece,March 2020,10423056,2226433,738261607
GRC,Europe,Greece,March 2021,10423056,41141773,779403380
GRC,Europe,Greece,May 2020,10423056,1756165,781159545
GRC,Europe,Greece,May 2021,10423056,134330650,915490195
GRC,Europe,Greece,November 2020,10423056,330487,915820682
GRC,Europe,Greece,October 2020,10423056,576638,916397320
GRC,Europe,Greece,September 2020,10423056,785585,917182905
GRD,North America,Grenada,April 2020,112519,1833480,1833480
GRD,North America,Grenada,April 2021,112519,361073,2194553
GRD,North America,Grenada,August 2020,112519,1124819,3319372
GRD,North America,Grenada,August 2021,112519,460207,3779579
GRD,North America,Grenada,December 2020,112519,358182,4137761
GRD,North America,Grenada,February 2021,112519,31042,4168803
GRD,North America,Grenada,January 2021,112519,163381,4332184
GRD,North America,Grenada,July 2020,112519,1319619,5651803
GRD,North America,Grenada,July 2021,112519,1111237,6763040
GRD,North America,Grenada,June 2020,112519,1462526,8225566
GRD,North America,Grenada,June 2021,112519,876726,9102292
GRD,North America,Grenada,March 2020,112519,651701,9753993
GRD,North America,Grenada,March 2021,112519,249458,10003451
GRD,North America,Grenada,May 2020,112519,1702937,11706388
GRD,North America,Grenada,May 2021,112519,659192,12365580
GRD,North America,Grenada,November 2020,112519,532105,12897685
GRD,North America,Grenada,October 2020,112519,741500,13639185
GRD,North America,Grenada,September 2020,112519,903056,14542241
GRL,North America,Greenland,April 2021,56772,327991,327991
GRL,North America,Greenland,August 2021,56772,707145,1035136
GRL,North America,Greenland,February 2021,56772,112317,1147453
GRL,North America,Greenland,January 2021,56772,13691,1161144
GRL,North America,Greenland,July 2021,56772,1588935,2750079
GRL,North America,Greenland,June 2021,56772,919850,3669929
GRL,North America,Greenland,March 2021,56772,211789,3881718
GRL,North America,Greenland,May 2021,56772,541231,4422949
GTM,North America,Guatemala,April 2020,17915567,973342,973342
GTM,North America,Guatemala,April 2021,17915567,4428176,5401518
GTM,North America,Guatemala,August 2020,17915567,615268,6016786
GTM,North America,Guatemala,August 2021,17915567,28425704,34442490
GTM,North America,Guatemala,December 2020,17915567,226343,34668833
GTM,North America,Guatemala,February 2020,17915567,491967,35160800
GTM,North America,Guatemala,February 2021,17915567,36514,35197314
GTM,North America,Guatemala,January 2021,17915567,127516,35324830
GTM,North America,Guatemala,July 2020,17915567,714093,36038923
GTM,North America,Guatemala,July 2021,17915567,42009631,78048554
GTM,North America,Guatemala,June 2020,17915567,785153,78833707
GTM,North America,Guatemala,June 2021,17915567,22366370,101200077
GTM,North America,Guatemala,March 2020,17915567,1103019,102303096
GTM,North America,Guatemala,March 2021,17915567,1541237,103844333
GTM,North America,Guatemala,May 2020,17915567,908556,104752889
GTM,North America,Guatemala,May 2021,17915567,9415064,114167953
GTM,North America,Guatemala,November 2020,17915567,313135,114481088
GTM,North America,Guatemala,October 2020,17915567,420805,114901893
GTM,North America,Guatemala,September 2020,17915567,501325,115403218
GUY,South America,Guyana,April 2020,786559,810618,810618
GUY,South America,Guyana,April 2021,786559,2470192,3280810
GUY,South America,Guyana,August 2020,786559,497305,3778115
GUY,South America,Guyana,August 2021,786559,4872073,8650188
GUY,South America,Guyana,December 2020,786559,158360,8808548
GUY,South America,Guyana,February 2021,786559,38608,8847156
GUY,South America,Guyana,January 2021,786559,72234,8919390
GUY,South America,Guyana,July 2020,786559,583430,9502820
GUY,South America,Guyana,July 2021,786559,11345318,20848138
GUY,South America,Guyana,June 2020,786559,646612,21494750
GUY,South America,Guyana,June 2021,786559,9332684,30827434
GUY,South America,Guyana,March 2020,786559,585223,31412657
GUY,South America,Guyana,March 2021,786559,499462,31912119
GUY,South America,Guyana,May 2020,786559,752902,32665021
GUY,South America,Guyana,May 2021,786559,6268347,38933368
GUY,South America,Guyana,November 2020,786559,235254,39168622
GUY,South America,Guyana,October 2020,786559,327833,39496455
GUY,South America,Guyana,September 2020,786559,399260,39895715
HKG,Asia,Hong Kong,April 2020,7496988,66097892,66097892
HKG,Asia,Hong Kong,April 2021,7496988,29138391,95236283
HKG,Asia,Hong Kong,August 2020,7496988,41527674,136763957
HKG,Asia,Hong Kong,August 2021,7496988,73033760,209797717
HKG,Asia,Hong Kong,December 2020,7496988,14863471,224661188
HKG,Asia,Hong Kong,February 2020,7496988,76264367,300925555
HKG,Asia,Hong Kong,February 2021,7496988,1672419,302597974
HKG,Asia,Hong Kong,January 2020,7496988,24873851,327471825
HKG,Asia,Hong Kong,January 2021,7496988,8088141,335559966
HKG,Asia,Hong Kong,July 2020,7496988,48303003,383862969
HKG,Asia,Hong Kong,July 2021,7496988,146036507,529899476
HKG,Asia,Hong Kong,June 2020,7496988,53195859,583095335
HKG,Asia,Hong Kong,June 2021,7496988,91266307,674361642
HKG,Asia,Hong Kong,March 2020,7496988,74967206,749328848
HKG,Asia,Hong Kong,March 2021,7496988,7845766,757174614
HKG,Asia,Hong Kong,May 2020,7496988,61635105,818809719
HKG,Asia,Hong Kong,May 2021,7496988,60050822,878860541
HKG,Asia,Hong Kong,November 2020,7496988,20835021,899695562
HKG,Asia,Hong Kong,October 2020,7496988,28195573,927891135
HKG,Asia,Hong Kong,September 2020,7496988,33737055,961628190
HND,North America,Honduras,April 2020,9904608,462024,462024
HND,North America,Honduras,April 2021,9904608,2063258,2525282
HND,North America,Honduras,August 2020,9904608,325803,2851085
HND,North America,Honduras,August 2021,9904608,29211350,32062435
HND,North America,Honduras,December 2020,9904608,174798,32237233
HND,North America,Honduras,February 2021,9904608,90244,32327477
HND,North America,Honduras,January 2021,9904608,136428,32463905
HND,North America,Honduras,July 2020,9904608,364171,32828076
HND,North America,Honduras,July 2021,9904608,41405542,74233618
HND,North America,Honduras,June 2020,9904608,388957,74622575
HND,North America,Honduras,June 2021,9904608,16085112,90707687
HND,North America,Honduras,March 2020,9904608,344798,91052485
HND,North America,Honduras,March 2021,9904608,734343,91786828
HND,North America,Honduras,May 2020,9904608,439674,92226502
HND,North America,Honduras,May 2021,9904608,4780145,97006647
HND,North America,Honduras,November 2020,9904608,205690,97212337
HND,North America,Honduras,October 2020,9904608,250299,97462636
HND,North America,Honduras,September 2020,9904608,278758,97741394
HRV,Europe,Croatia,April 2020,4105268,29927463,29927463
HRV,Europe,Croatia,April 2021,4105268,19889226,49816689
HRV,Europe,Croatia,August 2020,4105268,16385569,66202258
HRV,Europe,Croatia,August 2021,4105268,37426940,103629198
HRV,Europe,Croatia,December 2020,4105268,1910372,105539570
HRV,Europe,Croatia,February 2020,4105268,5916370,111455940
HRV,Europe,Croatia,February 2021,4105268,3740055,115195995
HRV,Europe,Croatia,January 2021,4105268,1422530,116618525
HRV,Europe,Croatia,July 2020,4105268,20064947,136683472
HRV,Europe,Croatia,July 2021,4105268,89224005,225907477
HRV,Europe,Croatia,June 2020,4105268,22920949,248828426
HRV,Europe,Croatia,June 2021,4105268,66237666,315066092
HRV,Europe,Croatia,March 2020,4105268,34545078,349611170
HRV,Europe,Croatia,March 2021,4105268,10461219,360072389
HRV,Europe,Croatia,May 2020,4105268,27305013,387377402
HRV,Europe,Croatia,May 2021,4105268,41839496,429216898
HRV,Europe,Croatia,November 2020,4105268,5347230,434564128
HRV,Europe,Croatia,October 2020,4105268,9145505,443709633
HRV,Europe,Croatia,September 2020,4105268,12353745,456063378
HTI,North America,Haiti,April 2020,11402533,12042044,12042044
HTI,North America,Haiti,April 2021,11402533,2414596,14456640
HTI,North America,Haiti,August 2020,11402533,9104611,23561251
HTI,North America,Haiti,August 2021,11402533,159502,23720753
HTI,North America,Haiti,December 2020,11402533,5779405,29500158
HTI,North America,Haiti,February 2021,11402533,3730711,33230869
HTI,North America,Haiti,January 2021,11402533,4934476,38165345
HTI,North America,Haiti,July 2020,11402533,9949541,48114886
HTI,North America,Haiti,July 2021,11402533,154036,48268922
HTI,North America,Haiti,June 2020,11402533,10433074,58701996
HTI,North America,Haiti,June 2021,11402533,805626,59507622
HTI,North America,Haiti,March 2020,11402533,5038381,64546003
HTI,North America,Haiti,March 2021,11402533,3326385,67872388
HTI,North America,Haiti,May 2020,11402533,11612144,79484532
HTI,North America,Haiti,May 2021,11402533,1663781,81148313
HTI,North America,Haiti,November 2020,11402533,6397458,87545771
HTI,North America,Haiti,October 2020,11402533,7442009,94987780
HTI,North America,Haiti,September 2020,11402533,8006429,102994209
HUN,Europe,Hungary,April 2020,9660350,164821653,164821653
HUN,Europe,Hungary,April 2021,9660350,133813618,298635271
HUN,Europe,Hungary,August 2020,9660350,88992045,387627316
HUN,Europe,Hungary,August 2021,9660350,123616595,511243911
HUN,Europe,Hungary,December 2020,9660350,8166013,519409924
HUN,Europe,Hungary,February 2021,9660350,14924175,534334099
HUN,Europe,Hungary,January 2021,9660350,3850522,538184621
HUN,Europe,Hungary,July 2020,9660350,109571910,647756531
HUN,Europe,Hungary,July 2021,9660350,320305274,968061805
HUN,Europe,Hungary,June 2020,9660350,125632108,1093693913
HUN,Europe,Hungary,June 2021,9660350,289446668,1383140581
HUN,Europe,Hungary,March 2020,9660350,177648179,1560788760
HUN,Europe,Hungary,March 2021,9660350,57447335,1618236095
HUN,Europe,Hungary,May 2020,9660350,150067776,1768303871
HUN,Europe,Hungary,May 2021,9660350,230712358,1999016229
HUN,Europe,Hungary,November 2020,9660350,27337014,2026353243
HUN,Europe,Hungary,October 2020,9660350,48496179,2074849422
HUN,Europe,Hungary,September 2020,9660350,66526560,2141375982
IDN,Asia,Indonesia,April 2020,273523621,13412894496,13412894496
IDN,Asia,Indonesia,April 2021,273523621,485842881,13898737377
IDN,Asia,Indonesia,August 2020,273523621,7606403889,21505141266
IDN,Asia,Indonesia,August 2021,273523621,877349514,22382490780
IDN,Asia,Indonesia,December 2020,273523621,1378341645,23760832425
IDN,Asia,Indonesia,February 2021,273523621,43414983,23804247408
IDN,Asia,Indonesia,January 2021,273523621,112226668,23916474076
IDN,Asia,Indonesia,July 2020,273523621,9188944296,33105418372
IDN,Asia,Indonesia,July 2021,273523621,1725294103,34830712475
IDN,Asia,Indonesia,June 2020,273523621,10399315991,45230028466
IDN,Asia,Indonesia,June 2021,273523621,1010034756,46240063222
IDN,Asia,Indonesia,March 2020,273523621,14894982286,61135045508
IDN,Asia,Indonesia,March 2021,273523621,209686457,61344731965
IDN,Asia,Indonesia,May 2020,273523621,12302975419,73647707384
IDN,Asia,Indonesia,May 2021,273523621,724920067,74372627451
IDN,Asia,Indonesia,November 2020,273523621,2840668263,77213295714
IDN,Asia,Indonesia,October 2020,273523621,4492372766,81705668480
IDN,Asia,Indonesia,September 2020,273523621,5854246769,87559915249
IMN,Europe,Isle of Man,April 2021,85032,1899287,1899287
IMN,Europe,Isle of Man,August 2021,85032,1375336,3274623
IMN,Europe,Isle of Man,February 2021,85032,402962,3677585
IMN,Europe,Isle of Man,January 2021,85032,57562,3735147
IMN,Europe,Isle of Man,July 2021,85032,3624802,7359949
IMN,Europe,Isle of Man,June 2021,85032,2833306,10193255
IMN,Europe,Isle of Man,March 2021,85032,1064359,11257614
IMN,Europe,Isle of Man,May 2021,85032,2470707,13728321
IND,Asia,India,April 2020,1380004385,10977045,10977045
IND,Asia,India,April 2021,1380004385,3438457501,3449434546
IND,Asia,India,August 2020,1380004385,6280975,3455715521
IND,Asia,India,August 2021,1380004385,6016696129,9472411650
IND,Asia,India,December 2020,1380004385,1239664,9473651314
IND,Asia,India,February 2020,1380004385,12949852,9486601166
IND,Asia,India,February 2021,1380004385,246046759,9732647925
IND,Asia,India,January 2020,1380004385,934415,9733582340
IND,Asia,India,January 2021,1380004385,28463171,9762045511
IND,Asia,India,July 2020,1380004385,7561966,9769607477
IND,Asia,India,July 2021,1380004385,12377469959,22147077436
IND,Asia,India,June 2020,1380004385,8537705,22155615141
IND,Asia,India,June 2021,1380004385,7930055407,30085670548
IND,Asia,India,March 2020,1380004385,12603276,30098273824
IND,Asia,India,March 2021,1380004385,1166006861,31264280685
IND,Asia,India,May 2020,1380004385,10082625,31274363310
IND,Asia,India,May 2021,1380004385,5621909992,36896273302
IND,Asia,India,November 2020,1380004385,2419349,36898692651
IND,Asia,India,October 2020,1380004385,3760324,36902452975
IND,Asia,India,September 2020,1380004385,4858695,36907311670
IRL,Europe,Ireland,April 2020,4937796,52304285,52304285
IRL,Europe,Ireland,April 2021,4937796,35513935,87818220
IRL,Europe,Ireland,August 2020,4937796,28560228,116378448
IRL,Europe,Ireland,August 2021,4937796,69737559,186116007
IRL,Europe,Ireland,December 2020,4937796,3176725,189292732
IRL,Europe,Ireland,February 2020,4937796,2055568,191348300
IRL,Europe,Ireland,February 2021,4937796,8475364,199823664
IRL,Europe,Ireland,January 2021,4937796,2774103,202597767
IRL,Europe,Ireland,July 2020,4937796,35010130,237607897
IRL,Europe,Ireland,July 2021,4937796,156668625,394276522
IRL,Europe,Ireland,June 2020,4937796,40021945,434298467
IRL,Europe,Ireland,June 2021,4937796,101790195,536088662
IRL,Europe,Ireland,March 2020,4937796,60393634,596482296
IRL,Europe,Ireland,March 2021,4937796,19915185,616397481
IRL,Europe,Ireland,May 2020,4937796,47701882,664099363
IRL,Europe,Ireland,May 2021,4937796,64105157,728204520
IRL,Europe,Ireland,November 2020,4937796,9215416,737419936
IRL,Europe,Ireland,October 2020,4937796,15868476,753288412
IRL,Europe,Ireland,September 2020,4937796,21497756,774786168
IRN,Asia,Iran,April 2020,83992953,1988568706,1988568706
IRN,Asia,Iran,April 2021,83992953,17288868,2005857574
IRN,Asia,Iran,August 2020,83992953,1211572403,3217429977
