iso_code,continent,location,month_year,population,new_cases,new_deaths,new_tests,new_vaccinations,partially_vaccinated,fully_vaccinated
LBR,Africa,Liberia,January 2021,5057677.0,160,1,87782,108170,1130428,347693
LBR,Africa,Liberia,July 2020,5057677.0,406,39,164980,170617,1133450,789491
LBR,Africa,Liberia,July 2021,5057677.0,1303,20,11840,96091,2621056,257163
LBR,Africa,Liberia,June 2020,5057677.0,492,9,172043,175135,1097371,834895
LBR,Africa,Liberia,June 2021,5057677.0,1902,42,23843,61409,2034144,33130
LBR,Africa,Liberia,March 2020,5057677.0,3,6,109946,108120,585976,549374
LBR,Africa,Liberia,March 2021,5057677.0,28,0,63027,88145,1129459,206030
LBR,Africa,Liberia,May 2020,5057677.0,147,11,190574,191320,1134450,935956
LBR,Africa,Liberia,May 2021,5057677.0,92,1,37434,67440,1394588,59565
LBR,Africa,Liberia,November 2020,5057677.0,169,1,109921,124880,1094939,479381
LBR,Africa,Liberia,October 2020,5057677.0,83,0,126381,139393,1131937,568592
LBR,Africa,Liberia,September 2020,5057677.0,39,0,134688,144914,1095909,621120
LBY,Africa,Libya,April 2020,6871287.0,51,4,1548,178459,2155131,251189
LBY,Africa,Libya,April 2021,6871287.0,18551,362,112153,620948,467517,139188
LBY,Africa,Libya,August 2020,6871287.0,10345,163,70083,337865,1490393,220720
LBY,Africa,Libya,August 2021,6871287.0,27625,326,109572,299708,8163431,41806
LBY,Africa,Libya,December 2020,6871287.0,17468,295,135060,490696,756821,182036
LBY,Africa,Libya,February 2021,6871287.0,14707,302,92508,511663,355005,147092
LBY,Africa,Libya,January 2021,6871287.0,18354,399,122808,529529,570421,172207
LBY,Africa,Libya,July 2020,6871287.0,2797,50,33215,299029,1676791,230550
LBY,Africa,Libya,July 2021,6871287.0,55640,316,220566,756270,14470867,114814
LBY,Africa,Libya,June 2020,6871287.0,668,19,23103,252410,1800176,232471
LBY,Africa,Libya,June 2021,6871287.0,7698,67,109207,694898,10048447,120470
LBY,Africa,Libya,March 2020,6871287.0,20,13,184,133748,2168954,242749
LBY,Africa,Libya,March 2021,6871287.0,25619,488,158529,603439,215661,153499
LBY,Africa,Libya,May 2020,6871287.0,95,2,5533,222614,2043575,249892
LBY,Africa,Libya,May 2021,6871287.0,8268,97,84351,679855,4538297,134156
LBY,Africa,Libya,November 2020,6871287.0,21714,326,132243,437890,909884,185522
LBY,Africa,Libya,October 2020,6871287.0,26570,306,145015,414281,1123607,201378
LBY,Africa,Libya,September 2020,6871287.0,20559,314,108812,363940,1264838,204241
LCA,North America,Saint Lucia,April 2020,183629.0,4,0,3938,6243,644348,593376
LCA,North America,Saint Lucia,April 2021,183629.0,314,14,4080,3293,697457,525280
LCA,North America,Saint Lucia,August 2020,183629.0,1,31,4123,7949,399714,589540
LCA,North America,Saint Lucia,August 2021,183629.0,502,6,1644,3873,392178,304270
LCA,North America,Saint Lucia,December 2020,183629.0,94,3,4166,9442,134687,566020
LCA,North America,Saint Lucia,February 2021,183629.0,2195,22,3780,9196,18618,500709
LCA,North America,Saint Lucia,January 2021,183629.0,842,8,4185,9821,67342,560044
LCA,North America,Saint Lucia,July 2020,183629.0,6,19,4112,7570,467055,595516
LCA,North America,Saint Lucia,July 2021,183629.0,314,5,4247,9357,978216,716995
LCA,North America,Saint Lucia,June 2020,183629.0,1,0,3960,6966,516111,581997
LCA,North America,Saint Lucia,June 2021,183629.0,229,5,4110,8025,889622,618574
LCA,North America,Saint Lucia,March 2020,183629.0,13,0,2358,3575,416883,358712
LCA,North America,Saint Lucia,March 2021,183629.0,848,25,4207,10543,477802,548669
LCA,North America,Saint Lucia,May 2020,183629.0,1,0,4092,6825,599571,607276
LCA,North America,Saint Lucia,May 2021,183629.0,515,5,4219,6563,823927,547456
LCA,North America,Saint Lucia,November 2020,183629.0,181,11,4020,8776,194461,553451
LCA,North America,Saint Lucia,October 2020,183629.0,51,31,4154,8696,267199,577779
LCA,North America,Saint Lucia,September 2020,183629.0,1,30,3991,8054,322701,564833
LIE,Europe,Liechtenstein,April 2020,38137.0,14,8,135520,629683,18016593,89478
LIE,Europe,Liechtenstein,April 2021,38137.0,256,1,6929,6897,179911,94422
LIE,Europe,Liechtenstein,August 2020,38137.0,19,0,1702,333744,9512953,53618
LIE,Europe,Liechtenstein,August 2021,38137.0,42,0,1515,1508,248267,229382
LIE,Europe,Liechtenstein,December 2020,38137.0,866,23,5216,21114,553804,14934
LIE,Europe,Liechtenstein,February 2021,38137.0,74,2,3637,1760,31898,9722
LIE,Europe,Liechtenstein,January 2021,38137.0,357,13,3750,841,6616,5104
LIE,Europe,Liechtenstein,July 2020,38137.0,6,0,1303,413947,11816871,63447
LIE,Europe,Liechtenstein,July 2021,38137.0,49,0,6041,6724,630812,532872
LIE,Europe,Liechtenstein,June 2020,38137.0,0,0,1493,476956,13629318,70760
LIE,Europe,Liechtenstein,June 2021,38137.0,24,1,4699,10646,511529,334060
LIE,Europe,Liechtenstein,March 2020,38137.0,68,380,223974,655470,18762188,91818
LIE,Europe,Liechtenstein,March 2021,38137.0,103,2,5440,3500,92335,36797
LIE,Europe,Liechtenstein,May 2020,38137.0,0,0,31145,571764,16350388,82789
LIE,Europe,Liechtenstein,May 2021,38137.0,86,1,6056,8838,338198,195963
LIE,Europe,Liechtenstein,November 2020,38137.0,737,13,4210,93889,2625172,23812
LIE,Europe,Liechtenstein,October 2020,38137.0,415,2,3607,175928,4979436,34275
LIE,Europe,Liechtenstein,September 2020,38137.0,11,0,2967,246615,7012446,42529
LKA,Asia,Sri Lanka,April 2020,21413250.0,520,5,19852,12260164,799314536,721352099
LKA,Asia,Sri Lanka,April 2021,21413250.0,15440,110,327013,259691,27772422,25981636
LKA,Asia,Sri Lanka,August 2020,21413250.0,234,1,67826,7359100,474028273,504211372
LKA,Asia,Sri Lanka,August 2021,21413250.0,36306,1184,202947,2770252,129381263,33852725
LKA,Asia,Sri Lanka,December 2020,21413250.0,19312,86,415026,2071037,123534640,264010008
LKA,Asia,Sri Lanka,February 2020,21413250.0,0,1719,133,14304667,935267513,808738360
LKA,Asia,Sri Lanka,February 2021,21413250.0,18937,148,390811,455937,6798877,130871782
LKA,Asia,Sri Lanka,January 2020,21413250.0,1,414,66,2585171,169130322,144836146
LKA,Asia,Sri Lanka,January 2021,21413250.0,20858,112,471519,774839,35133093,202975235
LKA,Asia,Sri Lanka,July 2020,21413250.0,768,0,52416,8702788,563088129,565246146
LKA,Asia,Sri Lanka,July 2021,21413250.0,49723,1359,389461,7992361,164585246,48826474
LKA,Asia,Sri Lanka,June 2020,21413250.0,414,1,42455,9701425,629720843,605125633
LKA,Asia,Sri Lanka,June 2021,21413250.0,72725,1636,563117,1828486,67823246,18619878
LKA,Asia,Sri Lanka,March 2020,21413250.0,142,553,2552,13990853,913581761,805447511
LKA,Asia,Sri Lanka,March 2021,21413250.0,9612,104,331195,447008,24223701,86812280
LKA,Asia,Sri Lanka,May 2020,21413250.0,970,3,42937,11346821,738334945,685346827
LKA,Asia,Sri Lanka,May 2021,21413250.0,78218,763,724115,949515,37534865,7755351
LKA,Asia,Sri Lanka,November 2020,21413250.0,13324,98,322656,3283599,204346499,313606790
LKA,Asia,Sri Lanka,October 2020,21413250.0,7283,7,223147,4715069,298781457,384110690
LKA,Asia,Sri Lanka,September 2020,21413250.0,331,1,61536,5842340,373940191,429833257
LSO,Africa,Lesotho,April 2021,2142252.0,25,1,257714,244438,484784,2751341
LSO,Africa,Lesotho,August 2020,2142252.0,481,18,368049,334891,25598509,22238085
LSO,Africa,Lesotho,August 2021,2142252.0,954,17,84733,82926,439572,425043
LSO,Africa,Lesotho,December 2020,2142252.0,985,7,316861,293485,10364275,12480584
LSO,Africa,Lesotho,February 2021,2142252.0,1827,120,263270,246537,2537697,6902292
LSO,Africa,Lesotho,January 2021,2142252.0,5570,121,303856,282960,6493280,10001220
LSO,Africa,Lesotho,July 2020,2142252.0,577,21,381054,345414,29469504,24717447
LSO,Africa,Lesotho,July 2021,2142252.0,1564,45,227914,221530,1135738,870743
LSO,Africa,Lesotho,June 2020,2142252.0,25,68,381147,344286,32204578,26280798
LSO,Africa,Lesotho,June 2021,2142252.0,513,3,232947,224401,1099110,336231
LSO,Africa,Lesotho,March 2021,2142252.0,215,23,279101,262936,248807,5282431
LSO,Africa,Lesotho,May 2020,2142252.0,2,66,247693,223146,22271308,17845484
LSO,Africa,Lesotho,May 2021,2142252.0,100,10,253508,242233,1033893,569492
LSO,Africa,Lesotho,November 2020,2142252.0,156,0,319024,294033,13715644,14438670
LSO,Africa,Lesotho,October 2020,2142252.0,358,8,342455,314188,17981393,17359335
LSO,Africa,Lesotho,September 2020,2142252.0,510,5,343791,314070,21087051,19160040
LTU,Europe,Lithuania,April 2020,2722291.0,907,28,113927,21073,537630,510829
LTU,Europe,Lithuania,April 2021,2722291.0,31150,349,501336,467295,16018925,6407274
LTU,Europe,Lithuania,August 2020,2722291.0,831,6,107313,52204,325664,308980
LTU,Europe,Lithuania,August 2021,2722291.0,5355,23,154733,228291,17724862,15531798
LTU,Europe,Lithuania,December 2020,2722291.0,80644,1176,374450,78703,120362,90996
LTU,Europe,Lithuania,February 2020,2722291.0,1,0,112,330,20736,19708
LTU,Europe,Lithuania,February 2021,2722291.0,16602,436,197485,145501,3034953,1584323
LTU,Europe,Lithuania,January 2021,2722291.0,40588,1012,289107,84924,1314708,196276
LTU,Europe,Lithuania,July 2020,2722291.0,257,2,72307,44488,383840,364368
LTU,Europe,Lithuania,July 2021,2722291.0,4049,32,289950,369103,40648865,36052465
LTU,Europe,Lithuania,June 2020,2722291.0,145,7,118271,35730,426849,405352
LTU,Europe,Lithuania,June 2021,2722291.0,4386,117,400691,662346,35209207,24936894
LTU,Europe,Lithuania,March 2020,2722291.0,467,16,11013,14198,612787,582352
LTU,Europe,Lithuania,March 2021,2722291.0,16974,330,262656,280720,8197653,3538558
LTU,Europe,Lithuania,May 2020,2722291.0,292,22,168465,29357,498314,473360
LTU,Europe,Lithuania,May 2021,2722291.0,27114,343,612319,639468,26876014,14217391
LTU,Europe,Lithuania,November 2020,2722291.0,46496,468,321486,72503,148987,140798
LTU,Europe,Lithuania,October 2020,2722291.0,10127,75,226346,67332,211192,199990
LTU,Europe,Lithuania,September 2020,2722291.0,1788,8,130480,57840,259769,246275
LUX,Europe,Luxembourg,April 2020,625976.0,1606,67,27175,691179,38149270,33942019
LUX,Europe,Luxembourg,April 2021,625976.0,5563,50,260799,114460,3275941,1179088
LUX,Europe,Luxembourg,August 2020,625976.0,-70,10,162652,397966,20757455,19988127
LUX,Europe,Luxembourg,August 2021,625976.0,675,5,52237,48059,4752222,3958797
LUX,Europe,Luxembourg,December 2020,625976.0,11737,174,288167,83003,2175142,4964407
LUX,Europe,Luxembourg,February 2020,625976.0,1136,15,2272,162720,9074768,7956298
LUX,Europe,Luxembourg,February 2021,625976.0,4722,60,255350,33148,528742,172218
LUX,Europe,Luxembourg,January 2020,625976.0,982,6,11262,54906,3064240,2683879
LUX,Europe,Luxembourg,January 2021,625976.0,3973,82,215082,25186,147421,1231766
LUX,Europe,Luxembourg,July 2020,625976.0,2396,4,291911,477996,25480450,23805631
LUX,Europe,Luxembourg,July 2021,625976.0,3083,4,202342,261264,11641835,8120228
LUX,Europe,Luxembourg,June 2020,625976.0,281,0,113760,538779,29155426,26672479
LUX,Europe,Luxembourg,June 2021,625976.0,855,3,184907,258459,8407067,5103001
LUX,Europe,Luxembourg,March 2020,625976.0,2177,44,16415,792958,44067740,38829351
LUX,Europe,Luxembourg,March 2021,625976.0,6532,109,290095,69229,1498171,519935
LUX,Europe,Luxembourg,May 2020,625976.0,234,20,33761,635477,34774095,31317491
LUX,Europe,Luxembourg,May 2021,625976.0,2727,19,231793,193057,6078085,2590266
LUX,Europe,Luxembourg,November 2020,625976.0,17544,169,291070,156527,6597087,8439036
LUX,Europe,Luxembourg,October 2020,625976.0,8625,28,237481,240484,11463810,12476265
LUX,Europe,Luxembourg,September 2020,625976.0,1884,0,189269,308927,15590931,15708576
LVA,Europe,Latvia,April 2020,1886202.0,460,17,43079,322035,32633513,29814530
LVA,Europe,Latvia,April 2021,1886202.0,16195,232,406307,186531,6410666,979839
LVA,Europe,Latvia,August 2020,1886202.0,165,2,53209,169405,15954178,16593602
LVA,Europe,Latvia,August 2021,1886202.0,951,5,88280,55938,9455114,8412287
LVA,Europe,Latvia,December 2020,1886202.0,23829,429,252476,12853,34884,2436875
LVA,Europe,Latvia,February 2020,1886202.0,407,5,900,64105,6573488,5876811
LVA,Europe,Latvia,February 2021,1886202.0,19945,423,274089,39405,730442,429788
LVA,Europe,Latvia,January 2020,1886202.0,486,3,924,38979,4000237,3571005
LVA,Europe,Latvia,January 2021,1886202.0,25337,560,296806,21703,371786,104488
LVA,Europe,Latvia,July 2020,1886202.0,113,2,47671,210741,20450348,20190803
LVA,Europe,Latvia,July 2021,1886202.0,1434,43,226790,199012,22320889,19669239
LVA,Europe,Latvia,June 2020,1886202.0,52,6,41766,243315,24071611,22964501
LVA,Europe,Latvia,June 2021,1886202.0,4230,137,242750,355198,18391525,13326814
LVA,Europe,Latvia,March 2020,1886202.0,419,31,14691,373454,38144948,34347529
LVA,Europe,Latvia,March 2021,1886202.0,16177,281,391682,104868,3001638,603777
LVA,Europe,Latvia,May 2020,1886202.0,208,9,51185,292097,29297649,27269166
LVA,Europe,Latvia,May 2021,1886202.0,14641,245,366374,446053,13355611,4498769
LVA,Europe,Latvia,November 2020,1886202.0,11181,135,170286,45851,2596673,5783281
LVA,Europe,Latvia,October 2020,1886202.0,4070,34,134235,88048,7106880,9515239
LVA,Europe,Latvia,September 2020,1886202.0,428,3,68301,124575,11158576,12633310
MAC,Asia,Macao,April 2021,649342.0,934,0,69362,53119,1658683,898790
MAC,Asia,Macao,August 2021,649342.0,54,12,8446,37781,3500864,2841206
MAC,Asia,Macao,February 2021,649342.0,933,0,65441,21657,6968811,5907769
MAC,Asia,Macao,July 2021,649342.0,297,31,31304,169109,8224238,5347771
MAC,Asia,Macao,June 2021,649342.0,503,21,43317,167241,5402615,2492419
MAC,Asia,Macao,March 2021,649342.0,1187,0,85131,36591,5405431,4291965
MAC,Asia,Macao,May 2021,649342.0,742,0,58217,71399,2669940,1512640
MAR,Africa,Morocco,April 2020,36910558.0,3806,134,31941,538475,13003935,60289
MAR,Africa,Morocco,April 2021,36910558.0,15152,205,278323,1822897,137858989,123741615
MAR,Africa,Morocco,August 2020,36910558.0,38268,788,681969,792390,37042249,97358
MAR,Africa,Morocco,August 2021,36910558.0,107556,926,468848,4400462,179335749,129763451
MAR,Africa,Morocco,December 2020,36910558.0,82857,1542,503449,1027393,60550751,132274
MAR,Africa,Morocco,February 2020,36910558.0,589,23,1943,330655,1749167,34011
MAR,Africa,Morocco,February 2021,36910558.0,12497,348,272219,3903032,70199221,714564
MAR,Africa,Morocco,January 2021,36910558.0,31964,887,447484,1087106,66524222,141146
MAR,Africa,Morocco,July 2020,36910558.0,11789,125,571174,732677,31068776,88486
MAR,Africa,Morocco,July 2021,36910558.0,92167,489,699048,6024843,348900682,296321745
MAR,Africa,Morocco,June 2020,36910558.0,4726,23,473014,652187,24379016,77184
MAR,Africa,Morocco,June 2021,36910558.0,12145,149,308410,5410557,283176828,225258003
MAR,Africa,Morocco,March 2020,36910558.0,620,45,2867,497675,7560272,53571
MAR,Africa,Morocco,March 2021,36910558.0,12443,195,308760,4806045,127994212,57510572
MAR,Africa,Morocco,May 2020,36910558.0,3384,35,174298,615175,19314526,71028
MAR,Africa,Morocco,May 2021,36910558.0,7967,124,242698,7046350,207012086,144727048
MAR,Africa,Morocco,November 2020,36910558.0,137252,2151,627250,937396,52909960,119559
MAR,Africa,Morocco,October 2020,36910558.0,95431,1501,705336,909891,48796499,114816
MAR,Africa,Morocco,September 2020,36910558.0,61063,1053,686127,823685,41534877,102665
MCO,Europe,Monaco,April 2020,39244.0,43,3,143141,239415,14766282,14208685
MCO,Europe,Monaco,April 2021,39244.0,166,4,81358,158791,370363,319443
MCO,Europe,Monaco,August 2020,39244.0,34,0,126486,219435,9562119,9189653
MCO,Europe,Monaco,August 2021,39244.0,151,0,24892,53533,288149,233864
MCO,Europe,Monaco,December 2020,39244.0,266,0,105146,191589,3888997,3719417
MCO,Europe,Monaco,February 2020,39244.0,1,3,5034,8323,561961,540880
MCO,Europe,Monaco,February 2021,39244.0,467,11,85413,160573,971588,909294
MCO,Europe,Monaco,January 2021,39244.0,614,10,99724,184512,2447466,2329439
MCO,Europe,Monaco,July 2020,39244.0,17,0,131908,226511,11003650,10579631
MCO,Europe,Monaco,July 2021,39244.0,312,0,68066,143198,663017,575293
MCO,Europe,Monaco,June 2020,39244.0,4,0,132816,225942,12021223,11561797
MCO,Europe,Monaco,June 2021,39244.0,73,1,71032,145316,572362,472177
MCO,Europe,Monaco,March 2020,39244.0,51,56,153247,254358,16676772,16049867
MCO,Europe,Monaco,March 2021,39244.0,332,4,89405,171047,307886,256676
MCO,Europe,Monaco,May 2020,39244.0,4,0,142579,240435,13840211,13314749
MCO,Europe,Monaco,May 2021,39244.0,50,0,78734,157122,473818,396388
MCO,Europe,Monaco,November 2020,39244.0,250,1,106918,192146,5136075,4922880
MCO,Europe,Monaco,October 2020,39244.0,141,0,115817,205512,6725558,6454535
MCO,Europe,Monaco,September 2020,39244.0,64,-2,117242,205619,7881134,7569768
MDA,Europe,Moldova,April 2020,4033963.0,3544,112,405920,17807877,900788970,510590460
MDA,Europe,Moldova,April 2021,4033963.0,20596,852,200163,146916,2428737,5200643
MDA,Europe,Moldova,August 2020,4033963.0,12187,217,348094,11579493,578387902,350375921
MDA,Europe,Moldova,August 2021,4033963.0,2046,43,60845,101010,6721302,6312948
MDA,Europe,Moldova,December 2020,4033963.0,37454,681,277026,4785359,227399010,173865103
MDA,Europe,Moldova,February 2021,4033963.0,25649,511,218386,1279090,48180816,77978284
MDA,Europe,Moldova,January 2021,4033963.0,14986,453,258970,3058979,138213309,129013995
MDA,Europe,Moldova,July 2020,4033963.0,8120,233,366150,13305872,667573603,395227029
MDA,Europe,Moldova,July 2021,4033963.0,2744,61,160944,453658,15446393,11363878
MDA,Europe,Moldova,June 2020,4033963.0,8362,250,371534,14520393,730955637,425182001
MDA,Europe,Moldova,June 2021,4033963.0,1548,87,158114,349959,11794183,5451099
MDA,Europe,Moldova,March 2020,4033963.0,353,169,336913,15410395,780768880,438715364
MDA,Europe,Moldova,March 2021,4033963.0,44788,1011,224600,161419,1444180,43652207
MDA,Europe,Moldova,May 2020,4033963.0,4354,179,401684,16702939,843068047,483482439
MDA,Europe,Moldova,May 2021,4033963.0,4349,295,177329,354639,6790640,1141053
MDA,Europe,Moldova,November 2020,4033963.0,31324,519,285284,6274733,304980225,210960782
MDA,Europe,Moldova,October 2020,4033963.0,22998,465,312560,8182425,402893455,262120513
MDA,Europe,Moldova,September 2020,4033963.0,16122,325,319671,9562219,474813558,296369241
MDG,Africa,Madagascar,April 2020,27691019.0,71,30,7117,114415,8401453,7148005
MDG,Africa,Madagascar,April 2021,27691019.0,12588,225,40410,364815,585714,4307706
MDG,Africa,Madagascar,August 2020,27691019.0,3995,86,16565,205069,5970975,6401246
MDG,Africa,Madagascar,August 2021,27691019.0,132,7,3655,147472,2136416,1371353
MDG,Africa,Madagascar,December 2020,27691019.0,373,10,18553,291555,3271511,5420241
MDG,Africa,Madagascar,February 2021,27691019.0,766,16,21296,302076,1745794,4456298
MDG,Africa,Madagascar,January 2021,27691019.0,1351,20,21127,313530,2585582,5170969
MDG,Africa,Madagascar,July 2020,27691019.0,8654,86,20255,183094,6656903,6650518
MDG,Africa,Madagascar,July 2021,27691019.0,447,30,11588,396898,5839102,3715544
MDG,Africa,Madagascar,June 2020,27691019.0,1443,14,15841,156263,7095261,6673325
MDG,Africa,Madagascar,June 2021,27691019.0,874,74,13328,401051,4125398,3833027
MDG,Africa,Madagascar,March 2020,27691019.0,57,12,6396,40004,3540450,2924568
MDG,Africa,Madagascar,March 2021,27691019.0,4595,121,25758,355355,1280103,4696549
MDG,Africa,Madagascar,May 2020,27691019.0,643,22,16413,139851,8006636,7141020
MDG,Africa,Madagascar,May 2021,27691019.0,4328,196,19321,398598,343819,4206046
MDG,Africa,Madagascar,November 2020,27691019.0,230,7,15503,261225,3819074,5482735
MDG,Africa,Madagascar,October 2020,27691019.0,703,14,12721,248312,4621243,5910743
MDG,Africa,Madagascar,September 2020,27691019.0,1545,38,12447,219377,5125267,5957414
MDV,Asia,Maldives,April 2020,540542.0,450,2463,7320,13893285,437309600,265554270
MDV,Asia,Maldives,April 2021,540542.0,5756,6,93906,164134,8247289,1364784
MDV,Asia,Maldives,August 2020,540542.0,4011,12,34027,8373402,262646364,179063642
MDV,Asia,Maldives,August 2021,540542.0,1383,1,68350,46934,3976495,3404213
MDV,Asia,Maldives,December 2020,540542.0,746,2,72160,2414830,74178551,84110357
MDV,Asia,Maldives,February 2021,540542.0,3952,10,113836,116658,1344958,33440010
MDV,Asia,Maldives,January 2021,540542.0,2084,4,91613,900775,26289188,59982883
MDV,Asia,Maldives,July 2020,540542.0,1432,7,28564,9887467,310535727,203191116
MDV,Asia,Maldives,July 2021,540542.0,3634,11,177863,84774,9916155,7470915
MDV,Asia,Maldives,June 2020,540542.0,588,4,25145,11010105,346115498,219609133
MDV,Asia,Maldives,June 2021,540542.0,9402,50,142403,30638,9428138,5409082
MDV,Asia,Maldives,March 2020,540542.0,18,5832,774816,12135552,382139363,228712514
MDV,Asia,Maldives,March 2021,540542.0,4286,5,125449,126301,6031859,14062852
MDV,Asia,Maldives,May 2020,540542.0,1305,4,16177,12866750,404769634,250667758
MDV,Asia,Maldives,May 2021,540542.0,34561,87,145921,85725,9420520,4452996
MDV,Asia,Maldives,November 2020,540542.0,1352,8,45434,3778529,117382747,104369689
MDV,Asia,Maldives,October 2020,540542.0,1368,4,45213,5394116,168412458,131586999
MDV,Asia,Maldives,September 2020,540542.0,2487,6,40895,6661706,208576849,150314826
MEX,North America,Mexico,April 2020,128932753.0,18009,1830,79463,81256,15111874,12373110
MEX,North America,Mexico,April 2021,128932753.0,105868,13697,496643,10099903,312319504,108480108
MEX,North America,Mexico,August 2020,128932753.0,174923,17726,369845,84652,8083693,7106881
MEX,North America,Mexico,August 2021,128932753.0,197319,5905,376147,8171915,602811778,324534346
MEX,North America,Mexico,December 2020,128932753.0,312551,19867,827502,98594,716059,1451393
MEX,North America,Mexico,February 2020,128932753.0,857,21,5108,78231,18087998,14584300
MEX,North America,Mexico,February 2021,128932753.0,222678,27179,685365,1922567,27059562,6471115
MEX,North America,Mexico,January 2020,128932753.0,2946,0,5386,83458,21179995,16980807
MEX,North America,Mexico,January 2021,128932753.0,438166,32729,1071025,650126,10760269,540258
MEX,North America,Mexico,July 2020,128932753.0,198548,18919,407482,84479,9989727,8543930
MEX,North America,Mexico,July 2021,128932753.0,328983,7859,967332,22241233,1187378591,684796622
MEX,North America,Mexico,June 2020,128932753.0,135425,17839,309699,81589,11482277,9636584
MEX,North America,Mexico,June 2021,128932753.0,105527,9479,447247,15420507,806131680,480603148
MEX,North America,Mexico,March 2020,128932753.0,1211,47,19659,83795,17490896,14199419
MEX,North America,Mexico,March 2021,128932753.0,151949,17495,606816,5395958,124716569,21178030
MEX,North America,Mexico,May 2020,128932753.0,71440,8071,195315,84137,13740311,11371675
MEX,North America,Mexico,May 2021,128932753.0,68987,6661,387332,12487312,504055114,324472154
MEX,North America,Mexico,November 2020,128932753.0,188581,14187,463617,82419,2378531,2772836
MEX,North America,Mexico,October 2020,128932753.0,181746,14107,413907,84996,4333108,4279136
MEX,North America,Mexico,September 2020,128932753.0,143656,13232,360857,82089,6008130,5509363
MHL,Oceania,Marshall Islands,April 2021,59194.0,0,30,46015,59814,9062180,9233859
MHL,Oceania,Marshall Islands,August 2021,59194.0,0,12,3426,25190,2799876,2953518
MHL,Oceania,Marshall Islands,December 2020,59194.0,0,0,88805,58328,11636947,11580272
MHL,Oceania,Marshall Islands,February 2021,59194.0,0,0,61502,54262,9480154,9535114
MHL,Oceania,Marshall Islands,January 2021,59194.0,0,0,78194,59222,11052270,11055815
MHL,Oceania,Marshall Islands,July 2021,59194.0,0,31,16218,64452,7638515,7993658
MHL,Oceania,Marshall Islands,June 2021,59194.0,0,30,25800,61520,7948800,8235152
MHL,Oceania,Marshall Islands,March 2021,59194.0,0,2,57989,60927,9939499,10057653
MHL,Oceania,Marshall Islands,May 2021,59194.0,0,31,37102,62689,8789008,9025655
MHL,Oceania,Marshall Islands,November 2020,59194.0,2,0,96051,55594,11818252,11706069
MHL,Oceania,Marshall Islands,October 2020,59194.0,2,0,13558,7350,1617138,1597920
MKD,Europe,North Macedonia,April 2020,2083380.0,1136,68,12918,1194881,27844,128405
MKD,Europe,North Macedonia,April 2021,2083380.0,22345,1074,94489,69358,1012958,678908
MKD,Europe,North Macedonia,August 2020,2083380.0,3587,117,45834,812144,17271,323602
MKD,Europe,North Macedonia,August 2021,2083380.0,3528,34,45023,172649,6443300,5111435
MKD,Europe,North Macedonia,December 2020,2083380.0,21451,740,67005,391304,5821,513739
MKD,Europe,North Macedonia,February 2020,2083380.0,1,8,6877,180682,4294,7468
MKD,Europe,North Macedonia,February 2021,2083380.0,10094,282,66707,164935,15124,549187
MKD,Europe,North Macedonia,January 2021,2083380.0,9364,352,54575,284368,2912,562053
MKD,Europe,North Macedonia,July 2020,2083380.0,4420,184,41542,919080,20181,275288
MKD,Europe,North Macedonia,July 2021,2083380.0,696,9,110344,495547,13709385,8910541
MKD,Europe,North Macedonia,June 2020,2083380.0,4108,169,31138,991248,22304,220407
MKD,Europe,North Macedonia,June 2021,2083380.0,412,71,91587,299100,8085315,5486741
MKD,Europe,North Macedonia,March 2020,2083380.0,328,42,31142,1339921,31635,85152
MKD,Europe,North Macedonia,March 2021,2083380.0,27235,644,105237,80846,161066,654004
MKD,Europe,North Macedonia,May 2020,2083380.0,761,56,13139,1129500,25910,180220
MKD,Europe,North Macedonia,May 2021,2083380.0,2905,558,95300,366291,5012561,1108644
MKD,Europe,North Macedonia,November 2020,2083380.0,30306,769,83250,480496,8404,451166
MKD,Europe,North Macedonia,October 2020,2083380.0,13595,255,63566,601724,11546,418671
MKD,Europe,North Macedonia,September 2020,2083380.0,3636,136,40193,684130,13944,359164
MLI,Africa,Mali,April 2020,20250834.0,462,24,144999,65195,9584003,8314037
MLI,Africa,Mali,April 2021,20250834.0,3816,99,40516,53659,921226,965694
MLI,Africa,Mali,August 2020,20250834.0,241,2,113597,63369,6422336,6042740
MLI,Africa,Mali,August 2021,20250834.0,85,2,3268,20034,1950643,868104
MLI,Africa,Mali,December 2020,20250834.0,2380,113,77509,59382,2955411,3504708
MLI,Africa,Mali,February 2021,20250834.0,285,23,53845,51853,1116529,2028732
MLI,Africa,Mali,January 2021,20250834.0,1001,61,68340,58370,2074472,2859801
MLI,Africa,Mali,July 2020,20250834.0,354,8,122767,64380,7303276,6687650
MLI,Africa,Mali,July 2021,20250834.0,158,7,14802,52458,4508040,1616269
MLI,Africa,Mali,June 2020,20250834.0,916,39,127538,63269,7906459,7085957
MLI,Africa,Mali,June 2021,20250834.0,159,8,23055,51728,3636998,1284720
MLI,Africa,Mali,March 2020,20250834.0,28,4,35068,15351,2354979,2026848
MLI,Africa,Mali,March 2021,20250834.0,1666,32,50889,56441,398975,1632393
MLI,Africa,Mali,May 2020,20250834.0,775,51,140810,66375,9036738,7956665
MLI,Africa,Mali,May 2021,20250834.0,409,33,32845,54451,2241719,607007
MLI,Africa,Mali,November 2020,20250834.0,1156,20,83742,58433,3698848,4005695
MLI,Africa,Mali,October 2020,20250834.0,436,5,95554,61375,4688874,4773724
